order_id,customer_id,employee_id,order_date,order_status,shipping_method,shipping_address,shipping_cost
11211,5125,115,2023-12-14,Delivered,Standard,"4344 Willow Way, New York, NY",6.66
11212,6444,8,2022-04-05,Shipped,Standard,"4128 Pine Rd, Indianapolis, IN",4.98
11213,4075,238,2022-05-16,Delivered,Express,"8296 Birch Blvd, Los Angeles, CA",7.85
11214,1128,416,2023-06-18,Delivered,Overnight,"4011 Maple Dr, Jacksonville, FL",16.43
11215,1011,134,2025-07-09,Shipped,Standard,"175 Maple Dr, Denver, CO",11.45
11216,7911,394,2024-10-12,Shipped,Standard,"2564 Maple Dr, Houston, TX",17.43
11217,131,115,2022-10-07,Delivered,Standard,"5398 Maple Dr, New York, NY",2.78
11218,1945,381,2022-11-29,Cancelled,Express,"3294 Cedar Ln, Chicago, IL",8.19
11219,5364,193,2022-05-29,Delivered,Overnight,"4692 Main St, Dallas, TX",7.51
11220,882,181,2023-04-16,Shipped,Standard,"6051 Cedar Ln, San Jose, CA",18.39
11221,3073,103,2025-05-17,Shipped,Overnight,"5825 Elm St, New York, NY",4.52
11222,7217,358,2022-04-30,Cancelled,Express,"555 Main St, San Francisco, CA",2.17
11223,2586,497,2023-06-01,Cancelled,Standard,"7269 Cedar Ln, Phoenix, AZ",15.01
11224,5727,162,2022-06-08,Shipped,Overnight,"960 Main St, Columbus, OH",5.97
11225,5214,265,2022-08-26,Delivered,Express,"9849 Main St, Dallas, TX",18.05
11226,2529,475,2024-10-13,Pending,Overnight,"7500 Birch Blvd, Philadelphia, PA",16.33
11227,7187,311,2023-05-30,Pending,Express,"3522 Pine Rd, Charlotte, NC",9.24
11228,6751,312,2023-11-12,Cancelled,Express,"5470 Cedar Ln, New York, NY",2.87
11229,3488,490,2022-11-20,Delivered,Overnight,"4111 Maple Dr, San Francisco, CA",20.0
11230,1262,191,2025-05-12,Delivered,Overnight,"8078 Elm St, Fort Worth, TX",16.86
11231,5381,138,2025-09-22,Cancelled,Standard,"608 Oak Ave, Chicago, IL",0.39
11232,2406,216,2025-03-11,Delivered,Standard,"6348 Birch Blvd, Fort Worth, TX",18.76
11233,140,474,2025-08-19,Pending,Overnight,"2439 Elm St, Columbus, OH",10.02
11234,4563,296,2025-09-01,Pending,Overnight,"9641 Oak Ave, San Diego, CA",1.5
11235,2353,181,2023-08-04,Cancelled,Express,"4516 Cedar Ln, New York, NY",11.82
11236,2047,399,2025-03-09,Shipped,Express,"2773 Willow Way, New York, NY",1.65
11237,83,324,2023-06-28,Delivered,Overnight,"839 Birch Blvd, Phoenix, AZ",9.24
11238,4720,305,2022-05-14,Pending,Standard,"7809 Cedar Ln, San Antonio, TX",5.55
11239,4465,3,2022-03-03,Cancelled,Standard,"6779 Oak Ave, Columbus, OH",10.4
11240,6480,9,2023-12-11,Shipped,Overnight,"5979 Cedar Ln, Phoenix, AZ",3.66
11241,1426,318,2022-11-06,Cancelled,Standard,"7453 Pine Rd, Phoenix, AZ",13.31
11242,1435,192,2023-10-06,Delivered,Standard,"5200 Maple Dr, Indianapolis, IN",17.62
11243,3799,34,2025-09-27,Pending,Express,"4580 Elm St, Seattle, WA",16.89
11244,844,112,2025-02-01,Cancelled,Express,"5751 Willow Way, Los Angeles, CA",14.29
11245,7651,472,2022-10-10,Cancelled,Overnight,"6378 Birch Blvd, Seattle, WA",11.91
11246,3010,291,2023-12-08,Pending,Standard,"8343 Cedar Ln, San Diego, CA",2.92
11247,3333,152,2024-02-04,Shipped,Overnight,"4365 Pine Rd, Austin, TX",8.88
11248,2,19,2022-04-20,Cancelled,Overnight,"2878 Maple Dr, Chicago, IL",0.25
11249,154,68,2022-04-27,Cancelled,Express,"9629 Cedar Ln, Jacksonville, FL",6.25
11250,2014,293,2025-01-16,Cancelled,Standard,"975 Oak Ave, Columbus, OH",10.19
11251,3162,489,2024-12-13,Pending,Standard,"8778 Cedar Ln, Fort Worth, TX",13.28
11252,1424,247,2023-09-11,Cancelled,Standard,"6935 Pine Rd, Chicago, IL",11.9
11253,6413,453,2022-09-18,Cancelled,Express,"9580 Pine Rd, Columbus, OH",8.73
11254,3496,369,2023-04-10,Cancelled,Express,"7431 Main St, Chicago, IL",17.84
11255,1903,491,2022-09-14,Pending,Overnight,"7836 Cedar Ln, Jacksonville, FL",9.54
11256,3725,250,2022-05-25,Pending,Standard,"8873 Oak Ave, Columbus, OH",1.72
11257,4710,291,2022-08-15,Shipped,Express,"543 Main St, San Jose, CA",8.63
11258,3927,218,2023-03-12,Cancelled,Standard,"236 Cedar Ln, San Jose, CA",4.88
11259,1403,24,2022-05-01,Pending,Express,"9240 Birch Blvd, Washington, DC",14.37
11260,1429,356,2025-05-06,Shipped,Standard,"988 Main St, Philadelphia, PA",12.48
11261,417,282,2025-06-11,Delivered,Overnight,"456 Willow Way, Chicago, IL",3.78
11262,4531,128,2025-07-03,Cancelled,Overnight,"4655 Oak Ave, Houston, TX",17.62
11263,1871,222,2024-02-25,Shipped,Overnight,"7713 Cedar Ln, Columbus, OH",16.27
11264,3979,453,2024-04-17,Cancelled,Overnight,"5996 Main St, Columbus, OH",7.6
11265,1640,38,2024-08-16,Pending,Overnight,"946 Cedar Ln, Chicago, IL",7.97
11266,6468,51,2023-03-20,Cancelled,Express,"919 Main St, Dallas, TX",0.37
11267,6873,322,2022-07-18,Cancelled,Overnight,"9768 Willow Way, Philadelphia, PA",10.52
11268,2707,93,2024-01-10,Pending,Standard,"5032 Birch Blvd, Dallas, TX",15.91
11269,1556,33,2023-11-15,Shipped,Overnight,"4414 Main St, Houston, TX",6.68
11270,1313,305,2024-02-06,Shipped,Express,"4820 Pine Rd, Charlotte, NC",13.59
11271,1851,91,2025-11-12,Delivered,Express,"8033 Oak Ave, Fort Worth, TX",8.76
11272,2093,490,2025-01-09,Shipped,Overnight,"7001 Oak Ave, Phoenix, AZ",16.61
11273,7899,238,2023-10-07,Shipped,Express,"807 Willow Way, New York, NY",7.1
11274,4378,460,2022-04-21,Delivered,Overnight,"3472 Cedar Ln, Austin, TX",13.22
11275,369,368,2025-09-15,Shipped,Express,"4229 Cedar Ln, Denver, CO",1.57
11276,5352,392,2022-05-18,Cancelled,Overnight,"5820 Maple Dr, Fort Worth, TX",1.81
11277,353,75,2024-05-28,Shipped,Express,"8834 Oak Ave, Washington, DC",15.15
11278,7235,15,2022-02-20,Delivered,Overnight,"8337 Cedar Ln, San Francisco, CA",13.46
11279,3468,329,2025-01-03,Delivered,Express,"1550 Birch Blvd, New York, NY",6.45
11280,6854,87,2024-01-20,Delivered,Express,"8649 Birch Blvd, Phoenix, AZ",14.72
11281,7967,477,2024-03-27,Pending,Standard,"5255 Maple Dr, Columbus, OH",11.58
11282,1898,83,2025-08-16,Cancelled,Express,"2709 Main St, Dallas, TX",14.42
11283,2355,71,2023-05-11,Delivered,Express,"3224 Pine Rd, Phoenix, AZ",10.75
11284,71,298,2025-06-10,Delivered,Overnight,"5386 Willow Way, Jacksonville, FL",3.75
11285,4656,204,2024-12-15,Delivered,Standard,"2666 Maple Dr, Los Angeles, CA",9.24
11286,8000,207,2024-04-03,Pending,Express,"8675 Elm St, Seattle, WA",16.49
11287,466,52,2022-07-07,Delivered,Express,"3446 Birch Blvd, Los Angeles, CA",5.71
11288,4194,117,2024-01-15,Pending,Standard,"142 Pine Rd, Fort Worth, TX",9.41
11289,2503,477,2023-08-08,Cancelled,Express,"8609 Main St, Jacksonville, FL",1.51
11290,412,216,2025-01-28,Cancelled,Express,"372 Birch Blvd, Austin, TX",16.39
11291,5333,1,2024-03-26,Cancelled,Overnight,"7844 Birch Blvd, Chicago, IL",10.94
11292,2192,392,2022-05-06,Cancelled,Standard,"967 Cedar Ln, San Jose, CA",16.06
11293,206,428,2025-09-12,Pending,Standard,"7377 Elm St, Columbus, OH",14.62
11294,2831,183,2025-04-16,Pending,Overnight,"8087 Oak Ave, San Francisco, CA",17.4
11295,496,200,2024-09-17,Cancelled,Standard,"4997 Pine Rd, Houston, TX",12.55
11296,1813,64,2024-06-09,Cancelled,Overnight,"4374 Willow Way, Houston, TX",3.03
11297,6223,455,2024-06-28,Delivered,Standard,"1992 Cedar Ln, Columbus, OH",13.69
11298,963,85,2023-11-27,Shipped,Express,"2524 Elm St, Dallas, TX",13.39
11299,7885,296,2022-08-20,Delivered,Overnight,"5144 Main St, Houston, TX",16.66
11300,4513,330,2025-11-13,Shipped,Express,"3231 Elm St, Washington, DC",19.98
11301,7795,59,2024-01-26,Cancelled,Express,"9903 Willow Way, Houston, TX",16.94
11302,7435,476,2022-10-09,Delivered,Express,"5252 Pine Rd, Phoenix, AZ",5.26
11303,3524,110,2022-11-09,Pending,Express,"9883 Maple Dr, New York, NY",6.96
11304,5501,457,2025-02-04,Cancelled,Express,"2041 Willow Way, Denver, CO",15.08
11305,5622,300,2022-03-28,Delivered,Express,"3687 Main St, San Jose, CA",8.27
11306,7721,392,2023-07-27,Cancelled,Express,"1632 Maple Dr, Indianapolis, IN",7.09
11307,5433,459,2024-01-05,Shipped,Express,"8877 Elm St, Philadelphia, PA",5.02
11308,2393,318,2022-03-02,Delivered,Overnight,"1820 Main St, Columbus, OH",1.15
11309,7380,411,2023-07-07,Shipped,Standard,"6993 Main St, Indianapolis, IN",17.95
11310,1044,372,2023-10-01,Cancelled,Overnight,"2024 Maple Dr, Phoenix, AZ",14.35
11311,5768,220,2024-08-16,Pending,Overnight,"7481 Main St, Phoenix, AZ",9.09
11312,5462,132,2023-01-23,Pending,Express,"669 Cedar Ln, Charlotte, NC",12.95
11313,2448,177,2024-12-25,Cancelled,Express,"7867 Birch Blvd, San Antonio, TX",1.0
11314,4269,118,2022-08-23,Cancelled,Standard,"675 Willow Way, Chicago, IL",19.53
11315,4538,125,2024-02-04,Shipped,Standard,"4821 Birch Blvd, Houston, TX",4.16
11316,6073,432,2023-03-05,Delivered,Express,"6975 Pine Rd, Austin, TX",18.24
11317,4134,134,2023-05-22,Cancelled,Standard,"3187 Elm St, Philadelphia, PA",18.28
11318,546,119,2025-08-20,Shipped,Standard,"178 Birch Blvd, Austin, TX",2.35
11319,5470,177,2025-11-26,Cancelled,Overnight,"768 Pine Rd, Fort Worth, TX",4.0
11320,2040,171,2022-05-02,Shipped,Overnight,"9404 Pine Rd, Dallas, TX",4.99
11321,7280,115,2025-01-04,Shipped,Standard,"8047 Birch Blvd, Charlotte, NC",13.08
11322,6788,136,2022-01-15,Cancelled,Standard,"4827 Maple Dr, San Antonio, TX",7.68
11323,3613,33,2024-09-03,Cancelled,Express,"5812 Pine Rd, Austin, TX",8.12
11324,6418,475,2022-02-21,Cancelled,Standard,"7672 Oak Ave, Fort Worth, TX",12.52
11325,3109,11,2025-07-16,Delivered,Standard,"7289 Willow Way, Philadelphia, PA",13.84
11326,4204,186,2022-11-06,Cancelled,Overnight,"8752 Elm St, Charlotte, NC",0.38
11327,6544,209,2024-01-20,Shipped,Overnight,"1857 Maple Dr, Jacksonville, FL",2.15
11328,3125,121,2024-04-27,Shipped,Standard,"6641 Cedar Ln, New York, NY",11.09
11329,4204,224,2022-05-11,Pending,Standard,"8752 Elm St, Charlotte, NC",14.51
11330,1007,307,2023-04-16,Pending,Standard,"2036 Elm St, Los Angeles, CA",9.96
11331,423,43,2024-05-27,Shipped,Overnight,"2326 Birch Blvd, Fort Worth, TX",17.25
11332,1503,135,2022-10-23,Cancelled,Express,"6898 Willow Way, Los Angeles, CA",4.22
11333,4657,271,2023-03-14,Shipped,Standard,"4579 Elm St, San Diego, CA",1.18
11334,4142,324,2022-09-29,Delivered,Overnight,"6776 Maple Dr, New York, NY",5.12
11335,5149,440,2022-04-27,Pending,Standard,"5307 Willow Way, Philadelphia, PA",13.62
11336,371,259,2024-12-05,Shipped,Standard,"9158 Oak Ave, Washington, DC",4.95
11337,251,306,2023-12-18,Cancelled,Express,"1633 Maple Dr, Denver, CO",18.92
11338,4106,109,2023-01-23,Shipped,Express,"4360 Main St, Indianapolis, IN",15.47
11339,4511,500,2023-12-31,Cancelled,Overnight,"6977 Cedar Ln, Indianapolis, IN",6.46
11340,1194,192,2025-09-10,Delivered,Express,"3940 Maple Dr, Austin, TX",1.02
11341,7051,145,2023-10-31,Delivered,Express,"9131 Cedar Ln, Washington, DC",0.5
11342,4750,377,2022-10-08,Delivered,Express,"1312 Birch Blvd, Denver, CO",16.71
11343,3505,466,2025-01-06,Shipped,Standard,"469 Cedar Ln, Charlotte, NC",12.59
11344,2692,393,2023-04-24,Cancelled,Express,"8051 Main St, Washington, DC",16.89
11345,2216,287,2022-09-13,Delivered,Overnight,"8234 Elm St, Indianapolis, IN",5.62
11346,3140,461,2023-07-24,Pending,Standard,"6225 Willow Way, Columbus, OH",3.9
11347,3043,442,2023-07-23,Shipped,Overnight,"1516 Elm St, Fort Worth, TX",7.17
11348,1054,262,2022-09-22,Pending,Overnight,"5779 Elm St, Jacksonville, FL",4.68
11349,588,432,2025-03-10,Shipped,Standard,"3336 Willow Way, Austin, TX",5.96
11350,4000,266,2022-01-20,Cancelled,Standard,"6494 Pine Rd, Houston, TX",14.92
11351,2355,188,2024-09-11,Cancelled,Express,"3224 Pine Rd, Phoenix, AZ",3.01
11352,6888,92,2024-12-07,Shipped,Express,"6127 Oak Ave, San Jose, CA",16.44
11353,5367,471,2022-04-03,Pending,Standard,"4095 Oak Ave, San Jose, CA",8.69
11354,2792,453,2022-05-24,Delivered,Overnight,"1537 Oak Ave, San Jose, CA",14.56
11355,4851,78,2022-04-11,Shipped,Standard,"5689 Main St, Dallas, TX",5.77
11356,1368,181,2022-05-21,Cancelled,Overnight,"911 Elm St, New York, NY",3.81
11357,1838,410,2024-09-25,Pending,Overnight,"9090 Elm St, Washington, DC",18.03
11358,5372,69,2023-05-23,Cancelled,Overnight,"2097 Cedar Ln, San Diego, CA",6.39
11359,922,240,2024-02-08,Shipped,Standard,"9921 Oak Ave, San Antonio, TX",18.91
11360,7675,372,2023-08-23,Pending,Express,"3716 Maple Dr, Philadelphia, PA",17.25
11361,5243,146,2025-08-22,Shipped,Standard,"1789 Main St, Columbus, OH",18.6
11362,7391,436,2022-12-27,Delivered,Express,"1148 Elm St, Jacksonville, FL",16.93
11363,4442,348,2022-07-07,Pending,Standard,"6626 Cedar Ln, Chicago, IL",4.51
11364,4623,257,2022-11-26,Delivered,Standard,"5460 Main St, Jacksonville, FL",10.07
11365,4147,321,2025-02-17,Pending,Express,"5684 Maple Dr, Phoenix, AZ",14.76
11366,3486,12,2023-08-26,Delivered,Standard,"8015 Birch Blvd, Charlotte, NC",19.11
11367,6857,222,2023-11-15,Pending,Express,"5664 Oak Ave, Charlotte, NC",4.95
11368,6310,334,2025-07-26,Delivered,Standard,"378 Maple Dr, San Francisco, CA",7.97
11369,3178,313,2024-12-15,Pending,Standard,"8860 Willow Way, Los Angeles, CA",17.03
11370,6303,339,2024-09-15,Delivered,Express,"7435 Cedar Ln, Seattle, WA",6.27
11371,4708,374,2024-09-03,Cancelled,Standard,"9859 Cedar Ln, Charlotte, NC",7.86
11372,1086,442,2024-05-16,Cancelled,Standard,"6886 Willow Way, San Diego, CA",11.87
11373,944,492,2024-10-17,Pending,Overnight,"4276 Birch Blvd, Seattle, WA",0.35
11374,2498,149,2023-09-17,Shipped,Overnight,"3941 Oak Ave, Indianapolis, IN",11.69
11375,6741,222,2022-11-29,Delivered,Overnight,"7880 Maple Dr, Chicago, IL",5.74
11376,7738,333,2025-03-04,Cancelled,Overnight,"8649 Oak Ave, Los Angeles, CA",17.92
11377,6902,185,2024-09-21,Pending,Overnight,"720 Elm St, Houston, TX",1.33
11378,7981,308,2022-03-12,Shipped,Overnight,"8585 Maple Dr, Denver, CO",17.5
11379,1163,61,2023-12-17,Delivered,Express,"1962 Main St, Seattle, WA",15.5
11380,6374,57,2024-08-18,Shipped,Express,"1323 Maple Dr, Austin, TX",16.25
11381,2539,277,2025-05-26,Delivered,Standard,"2658 Cedar Ln, San Francisco, CA",9.81
11382,2920,117,2023-01-13,Delivered,Overnight,"4467 Pine Rd, San Diego, CA",3.47
11383,7696,27,2022-03-31,Cancelled,Express,"3503 Elm St, Seattle, WA",5.58
11384,5007,124,2022-06-04,Pending,Overnight,"5915 Birch Blvd, Los Angeles, CA",18.11
11385,486,19,2023-03-30,Delivered,Overnight,"4262 Main St, Columbus, OH",8.12
11386,252,58,2022-10-09,Cancelled,Overnight,"7885 Main St, Jacksonville, FL",19.05
11387,4171,245,2023-06-29,Delivered,Standard,"6819 Birch Blvd, Fort Worth, TX",13.3
11388,4081,27,2023-07-30,Pending,Standard,"2923 Elm St, Columbus, OH",11.8
11389,5589,106,2022-11-04,Cancelled,Standard,"9685 Elm St, Indianapolis, IN",16.5
11390,4548,468,2022-02-10,Cancelled,Express,"2492 Main St, Washington, DC",15.73
11391,1072,172,2024-12-20,Pending,Overnight,"9002 Willow Way, Seattle, WA",2.53
11392,326,430,2025-09-01,Cancelled,Standard,"7864 Oak Ave, Philadelphia, PA",19.18
11393,7177,221,2025-01-18,Cancelled,Standard,"1211 Willow Way, San Antonio, TX",18.66
11394,5363,426,2024-05-10,Pending,Express,"6017 Main St, San Diego, CA",4.18
11395,955,257,2025-05-11,Delivered,Express,"5807 Main St, Denver, CO",2.37
11396,6522,213,2024-02-01,Delivered,Overnight,"9236 Pine Rd, Jacksonville, FL",13.74
11397,7612,241,2024-06-08,Pending,Standard,"7268 Pine Rd, Dallas, TX",5.03
11398,1332,63,2023-06-02,Cancelled,Standard,"7524 Willow Way, Phoenix, AZ",15.55
11399,894,314,2022-06-28,Pending,Standard,"1055 Birch Blvd, San Antonio, TX",16.74
11400,7983,34,2022-07-18,Delivered,Standard,"1428 Oak Ave, San Jose, CA",7.21
11401,6964,396,2024-11-13,Cancelled,Express,"2792 Elm St, Phoenix, AZ",1.91
11402,5613,335,2025-07-14,Shipped,Standard,"6858 Cedar Ln, Houston, TX",17.19
11403,5496,472,2024-11-28,Shipped,Express,"318 Pine Rd, Jacksonville, FL",10.08
11404,820,63,2024-12-17,Pending,Overnight,"8366 Birch Blvd, San Francisco, CA",14.09
11405,1778,395,2024-03-16,Pending,Express,"6022 Oak Ave, Philadelphia, PA",14.06
11406,7873,123,2025-03-24,Delivered,Overnight,"9258 Oak Ave, Seattle, WA",15.88
11407,453,494,2023-07-17,Delivered,Overnight,"877 Maple Dr, Washington, DC",9.31
11408,3930,3,2025-04-24,Delivered,Standard,"964 Pine Rd, Charlotte, NC",7.3
11409,7845,263,2024-09-02,Delivered,Express,"4529 Main St, Houston, TX",2.91
11410,6857,62,2025-07-10,Delivered,Overnight,"5664 Oak Ave, Charlotte, NC",17.87
11411,1689,328,2022-06-15,Cancelled,Overnight,"7785 Willow Way, Austin, TX",13.76
11412,5928,486,2023-04-06,Pending,Express,"9704 Willow Way, Indianapolis, IN",5.96
11413,570,484,2022-06-19,Shipped,Standard,"2712 Elm St, Indianapolis, IN",0.19
11414,6800,201,2024-12-21,Shipped,Overnight,"1179 Main St, San Jose, CA",8.91
11415,154,66,2023-02-06,Pending,Overnight,"9629 Cedar Ln, Jacksonville, FL",12.54
11416,5803,131,2023-08-18,Shipped,Express,"9202 Elm St, Philadelphia, PA",2.62
11417,6608,205,2025-09-05,Shipped,Standard,"7893 Birch Blvd, Los Angeles, CA",0.24
11418,165,279,2024-07-01,Shipped,Standard,"9482 Oak Ave, Dallas, TX",19.46
11419,3421,277,2023-12-12,Shipped,Express,"5785 Cedar Ln, Denver, CO",8.9
11420,3083,437,2023-07-15,Shipped,Overnight,"6403 Maple Dr, Washington, DC",10.62
11421,5919,180,2025-06-22,Pending,Standard,"2489 Elm St, Charlotte, NC",18.88
11422,4926,431,2023-07-18,Delivered,Express,"5434 Elm St, Jacksonville, FL",15.68
11423,203,475,2025-01-21,Delivered,Express,"441 Pine Rd, Seattle, WA",10.8
11424,6171,481,2025-06-13,Pending,Standard,"1735 Willow Way, Charlotte, NC",19.59
11425,581,90,2025-07-11,Cancelled,Overnight,"8019 Pine Rd, Phoenix, AZ",4.01
11426,1372,8,2023-04-18,Shipped,Standard,"608 Main St, Chicago, IL",19.82
11427,3261,173,2022-10-19,Shipped,Overnight,"3671 Main St, Charlotte, NC",8.13
11428,5767,337,2024-04-07,Shipped,Standard,"576 Willow Way, San Antonio, TX",13.4
11429,5979,249,2025-03-14,Delivered,Overnight,"915 Cedar Ln, New York, NY",2.65
11430,7803,353,2023-09-09,Cancelled,Standard,"6237 Pine Rd, New York, NY",15.7
11431,5095,353,2024-05-27,Shipped,Overnight,"3270 Main St, Washington, DC",3.33
11432,3636,135,2024-10-28,Pending,Overnight,"5697 Willow Way, San Diego, CA",13.16
11433,4849,420,2025-01-05,Pending,Express,"9088 Oak Ave, Philadelphia, PA",17.27
11434,7743,229,2024-10-21,Pending,Overnight,"8420 Maple Dr, Jacksonville, FL",16.32
11435,7922,317,2024-08-11,Pending,Express,"4844 Elm St, Seattle, WA",15.22
11436,5015,362,2022-10-03,Delivered,Express,"102 Cedar Ln, Houston, TX",8.39
11437,2858,1,2025-09-02,Pending,Overnight,"3333 Elm St, Indianapolis, IN",2.54
11438,4131,348,2025-06-09,Delivered,Overnight,"1520 Elm St, San Francisco, CA",14.81
11439,5952,2,2022-05-19,Pending,Overnight,"8127 Elm St, San Jose, CA",17.79
11440,1036,257,2022-07-25,Pending,Overnight,"7676 Maple Dr, San Antonio, TX",17.32
11441,7566,10,2023-03-07,Shipped,Overnight,"3161 Maple Dr, Phoenix, AZ",14.28
11442,5549,316,2025-09-22,Cancelled,Express,"4148 Main St, Washington, DC",14.05
11443,1025,225,2024-06-06,Shipped,Express,"9842 Cedar Ln, Phoenix, AZ",15.56
11444,1607,337,2023-03-25,Cancelled,Standard,"8639 Main St, New York, NY",14.58
11445,914,196,2024-04-02,Cancelled,Standard,"4932 Birch Blvd, San Antonio, TX",7.79
11446,482,288,2023-08-30,Pending,Overnight,"5314 Birch Blvd, Chicago, IL",14.16
11447,2436,235,2022-01-10,Shipped,Standard,"4926 Elm St, Austin, TX",1.02
11448,6473,398,2025-01-11,Pending,Overnight,"4566 Willow Way, New York, NY",7.11
11449,4181,68,2023-02-24,Cancelled,Overnight,"4336 Cedar Ln, Los Angeles, CA",13.0
11450,6644,388,2025-02-25,Delivered,Standard,"2642 Oak Ave, Denver, CO",8.95
11451,4665,419,2023-06-01,Shipped,Overnight,"258 Maple Dr, San Francisco, CA",18.89
11452,4062,281,2023-08-31,Delivered,Standard,"2716 Willow Way, Indianapolis, IN",3.97
11453,1071,90,2022-06-19,Delivered,Express,"3657 Elm St, Denver, CO",3.93
11454,5257,184,2023-09-25,Shipped,Standard,"4749 Willow Way, Indianapolis, IN",10.34
11455,5082,398,2024-09-27,Shipped,Express,"7007 Oak Ave, Charlotte, NC",0.26
11456,2218,344,2023-09-05,Delivered,Overnight,"2370 Maple Dr, Dallas, TX",2.25
11457,4712,473,2024-05-28,Cancelled,Overnight,"6510 Elm St, San Diego, CA",5.71
11458,23,276,2024-10-02,Shipped,Standard,"9540 Maple Dr, Fort Worth, TX",15.62
11459,4791,127,2022-03-26,Pending,Overnight,"3736 Maple Dr, Fort Worth, TX",9.21
11460,6452,123,2025-04-17,Cancelled,Express,"4590 Elm St, Houston, TX",2.63
11461,6493,391,2022-03-12,Delivered,Overnight,"2558 Cedar Ln, Dallas, TX",7.73
11462,2,342,2024-08-08,Shipped,Express,"2878 Maple Dr, Chicago, IL",11.92
11463,7835,147,2025-07-17,Cancelled,Standard,"8245 Pine Rd, Los Angeles, CA",6.66
11464,2234,171,2023-12-03,Shipped,Standard,"2848 Cedar Ln, Los Angeles, CA",6.36
11465,7837,62,2025-05-09,Delivered,Standard,"9025 Elm St, Jacksonville, FL",5.94
11466,4000,278,2024-10-07,Shipped,Standard,"6494 Pine Rd, Houston, TX",8.96
11467,5980,402,2022-03-20,Pending,Standard,"5151 Main St, New York, NY",17.64
11468,6217,12,2022-04-15,Pending,Express,"3359 Maple Dr, Philadelphia, PA",13.27
